id,Age
18997,12.0
18998,12.0
18999,12.0
19000,9.0
19001,10.0
19002,10.0
19003,14.0
19004,11.0
19005,10.0
19006,10.0
19007,11.0
19008,6.0
19009,6.0
19010,13.0
19011,14.0
19012,11.0
19013,9.0
19014,5.0
19015,8.0
19016,5.0
19017,10.0
19018,15.0
19019,11.0
19020,13.0
19021,6.0
19022,11.0
19023,11.0
19024,11.0
19025,11.0
19026,10.0
19027,10.0
19028,8.0
19029,13.0
19030,7.0
19031,12.0
19032,10.0
19033,6.0
19034,10.0
19035,10.0
19036,11.0
19037,9.0
19038,8.0
19039,7.0
19040,6.0
19041,9.0
19042,10.0
19043,13.0
19044,16.0
19045,10.0
19046,11.0
19047,7.0
19048,10.0
19049,11.0
19050,7.0
19051,8.0
19052,8.0
19053,9.0
19054,8.0
19055,6.0
19056,7.0
19057,11.0
19058,7.0
19059,13.0
19060,9.0
19061,12.0
19062,9.0
19063,13.0
19064,12.0
19065,6.0
19066,5.0
19067,15.0
19068,8.0
19069,10.0
19070,10.0
19071,9.0
19072,13.0
19073,8.0
19074,7.0
19075,8.0
19076,7.0
19077,7.0
19078,9.0
19079,8.0
19080,8.0
19081,8.0
19082,11.0
19083,7.0
19084,11.0
19085,10.0
19086,10.0
19087,7.0
19088,7.0
19089,11.0
19090,12.0
19091,12.0
19092,9.0
19093,8.0
19094,7.0
19095,10.0
19096,10.0
19097,10.0
19098,12.0
19099,8.0
19100,9.0
19101,6.0
19102,7.0
19103,18.0
19104,9.0
19105,10.0
19106,9.0
19107,10.0
19108,13.0
19109,8.0
19110,10.0
19111,5.0
19112,12.0
19113,11.0
19114,11.0
19115,8.0
19116,8.0
19117,12.0
19118,11.0
19119,10.0
19120,7.0
19121,13.0
19122,7.0
19123,11.0
19124,8.0
19125,9.0
19126,10.0
19127,8.0
19128,10.0
19129,9.0
19130,10.0
19131,13.0
19132,6.0
19133,9.0
19134,7.0
19135,11.0
19136,10.0
19137,11.0
19138,10.0
19139,12.0
19140,10.0
19141,10.0
19142,9.0
19143,14.0
19144,11.0
19145,6.0
19146,8.0
19147,10.0
19148,6.0
19149,8.0
19150,11.0
19151,9.0
19152,8.0
19153,12.0
19154,5.0
19155,11.0
19156,10.0
19157,4.0
19158,16.0
19159,10.0
19160,6.0
19161,5.0
19162,6.0
19163,11.0
19164,10.0
19165,10.0
19166,7.0
19167,11.0
19168,10.0
19169,8.0
19170,11.0
19171,8.0
19172,9.0
19173,9.0
19174,9.0
19175,15.0
19176,10.0
19177,10.0
19178,6.0
19179,6.0
19180,9.0
19181,13.0
19182,10.0
19183,8.0
19184,10.0
19185,7.0
19186,11.0
19187,11.0
19188,8.0
19189,9.0
19190,8.0
19191,8.0
19192,8.0
19193,8.0
19194,9.0
19195,9.0
19196,9.0
19197,8.0
19198,11.0
19199,5.0
19200,8.0
19201,12.0
19202,8.0
19203,8.0
19204,10.0
19205,8.0
19206,10.0
19207,10.0
19208,8.0
19209,8.0
19210,6.0
19211,10.0
19212,10.0
19213,8.0
19214,10.0
19215,10.0
19216,11.0
19217,6.0
19218,12.0
19219,9.0
19220,6.0
19221,11.0
19222,8.0
19223,8.0
19224,10.0
19225,4.0
19226,12.0
19227,12.0
19228,8.0
19229,10.0
19230,10.0
19231,11.0
19232,10.0
19233,11.0
19234,10.0
19235,10.0
19236,9.0
19237,9.0
19238,8.0
19239,13.0
19240,4.0
19241,9.0
19242,12.0
19243,7.0
19244,5.0
19245,10.0
19246,7.0
19247,11.0
19248,8.0
19249,11.0
19250,11.0
19251,11.0
19252,10.0
19253,8.0
19254,13.0
19255,10.0
19256,12.0
19257,13.0
19258,8.0
19259,8.0
19260,10.0
19261,13.0
19262,12.0
19263,14.0
19264,6.0
19265,12.0
19266,7.0
19267,9.0
19268,11.0
19269,13.0
19270,8.0
19271,16.0
19272,11.0
19273,12.0
19274,7.0
19275,4.0
19276,7.0
19277,9.0
19278,10.0
19279,14.0
19280,12.0
19281,12.0
19282,8.0
19283,10.0
19284,6.0
19285,11.0
19286,10.0
19287,11.0
19288,9.0
19289,6.0
19290,13.0
19291,13.0
19292,4.0
19293,8.0
19294,8.0
19295,11.0
19296,11.0
19297,8.0
19298,9.0
19299,10.0
19300,10.0
19301,11.0
19302,10.0
19303,9.0
19304,9.0
19305,11.0
19306,7.0
19307,10.0
19308,10.0
19309,9.0
19310,6.0
19311,7.0
19312,10.0
19313,8.0
19314,9.0
19315,12.0
19316,7.0
19317,6.0
19318,13.0
19319,11.0
19320,7.0
19321,6.0
19322,10.0
19323,13.0
19324,4.0
19325,9.0
19326,12.0
19327,11.0
19328,6.0
19329,7.0
19330,10.0
19331,9.0
19332,14.0
19333,10.0
19334,10.0
19335,10.0
19336,8.0
19337,8.0
19338,9.0
19339,10.0
19340,6.0
19341,6.0
19342,10.0
19343,10.0
19344,5.0
19345,11.0
19346,13.0
19347,8.0
19348,6.0
19349,9.0
19350,9.0
19351,11.0
19352,12.0
19353,9.0
19354,10.0
19355,6.0
19356,8.0
19357,14.0
19358,8.0
19359,5.0
19360,9.0
19361,12.0
19362,11.0
19363,17.0
19364,9.0
19365,6.0
19366,6.0
19367,8.0
19368,7.0
19369,8.0
19370,10.0
19371,10.0
19372,9.0
19373,10.0
19374,11.0
19375,13.0
19376,11.0
19377,6.0
19378,7.0
19379,8.0
19380,9.0
19381,9.0
19382,9.0
19383,10.0
19384,8.0
19385,12.0
19386,5.0
19387,8.0
19388,9.0
19389,7.0
19390,9.0
19391,10.0
19392,11.0
19393,9.0
19394,14.0
19395,10.0
19396,9.0
19397,9.0
19398,9.0
19399,10.0
19400,7.0
19401,10.0
19402,11.0
19403,13.0
19404,12.0
19405,9.0
19406,13.0
19407,5.0
19408,11.0
19409,7.0
19410,8.0
19411,7.0
19412,7.0
19413,8.0
19414,10.0
19415,7.0
19416,6.0
19417,6.0
19418,10.0
19419,10.0
19420,10.0
19421,9.0
19422,7.0
19423,15.0
19424,8.0
19425,9.0
19426,8.0
19427,9.0
19428,5.0
19429,8.0
19430,11.0
19431,12.0
19432,13.0
19433,8.0
19434,9.0
19435,11.0
19436,5.0
19437,10.0
19438,9.0
19439,9.0
19440,9.0
19441,9.0
19442,12.0
19443,6.0
19444,9.0
19445,6.0
19446,11.0
19447,10.0
19448,9.0
19449,6.0
19450,8.0
19451,10.0
19452,10.0
19453,8.0
19454,7.0
19455,9.0
19456,10.0
19457,5.0
19458,7.0
19459,10.0
19460,9.0
19461,12.0
19462,9.0
19463,11.0
19464,10.0
19465,6.0
19466,9.0
19467,10.0
19468,7.0
19469,8.0
19470,13.0
19471,16.0
19472,9.0
19473,10.0
19474,10.0
19475,10.0
19476,7.0
19477,9.0
19478,11.0
19479,12.0
19480,10.0
19481,9.0
19482,10.0
19483,9.0
19484,12.0
19485,12.0
19486,11.0
19487,9.0
19488,8.0
19489,8.0
19490,10.0
19491,5.0
19492,11.0
19493,10.0
19494,12.0
19495,9.0
19496,6.0
19497,6.0
19498,11.0
19499,10.0
19500,10.0
19501,14.0
19502,7.0
19503,9.0
19504,11.0
19505,11.0
19506,11.0
19507,14.0
19508,10.0
19509,8.0
19510,16.0
19511,8.0
19512,7.0
19513,8.0
19514,10.0
19515,14.0
19516,14.0
19517,11.0
19518,12.0
19519,7.0
19520,11.0
19521,12.0
19522,10.0
19523,9.0
19524,15.0
19525,11.0
19526,9.0
19527,11.0
19528,8.0
19529,12.0
19530,7.0
19531,4.0
19532,10.0
19533,6.0
19534,10.0
19535,5.0
19536,10.0
19537,12.0
19538,12.0
19539,8.0
19540,8.0
19541,14.0
19542,10.0
19543,9.0
19544,11.0
19545,9.0
19546,11.0
19547,9.0
19548,11.0
19549,8.0
19550,9.0
19551,10.0
19552,15.0
19553,10.0
19554,8.0
19555,11.0
19556,13.0
19557,7.0
19558,11.0
19559,13.0
19560,10.0
19561,10.0
19562,10.0
19563,7.0
19564,16.0
19565,11.0
19566,7.0
19567,9.0
19568,10.0
19569,11.0
19570,17.0
19571,11.0
19572,7.0
19573,8.0
19574,10.0
19575,9.0
19576,7.0
19577,8.0
19578,8.0
19579,7.0
19580,11.0
19581,6.0
19582,13.0
19583,11.0
19584,8.0
19585,9.0
19586,11.0
19587,12.0
19588,12.0
19589,11.0
19590,10.0
19591,22.0
19592,11.0
19593,9.0
19594,6.0
19595,14.0
19596,11.0
19597,5.0
19598,9.0
19599,9.0
19600,7.0
19601,9.0
19602,16.0
19603,8.0
19604,11.0
19605,8.0
19606,8.0
19607,7.0
19608,11.0
19609,10.0
19610,8.0
19611,8.0
19612,9.0
19613,5.0
19614,11.0
19615,10.0
19616,11.0
19617,14.0
19618,11.0
19619,9.0
19620,9.0
19621,8.0
19622,10.0
19623,11.0
19624,10.0
19625,11.0
19626,15.0
19627,8.0
19628,15.0
19629,6.0
19630,9.0
19631,10.0
19632,10.0
19633,7.0
19634,6.0
19635,10.0
19636,11.0
19637,8.0
19638,13.0
19639,12.0
19640,11.0
19641,12.0
19642,11.0
19643,7.0
19644,12.0
19645,14.0
19646,10.0
19647,9.0
19648,6.0
19649,4.0
19650,10.0
19651,7.0
19652,8.0
19653,9.0
19654,8.0
19655,13.0
19656,10.0
19657,8.0
19658,10.0
19659,11.0
19660,10.0
19661,13.0
19662,11.0
19663,9.0
19664,9.0
19665,11.0
19666,8.0
19667,8.0
19668,6.0
19669,10.0
19670,10.0
19671,7.0
19672,6.0
19673,10.0
19674,8.0
19675,8.0
19676,10.0
19677,9.0
19678,10.0
19679,9.0
19680,11.0
19681,12.0
19682,11.0
19683,9.0
19684,11.0
19685,11.0
19686,11.0
19687,10.0
19688,11.0
19689,8.0
19690,9.0
19691,7.0
19692,13.0
19693,10.0
19694,14.0
19695,10.0
19696,10.0
19697,7.0
19698,5.0
19699,10.0
19700,10.0
19701,10.0
19702,10.0
19703,17.0
19704,10.0
19705,9.0
19706,8.0
19707,11.0
19708,8.0
19709,9.0
19710,11.0
19711,12.0
19712,6.0
19713,7.0
19714,9.0
19715,12.0
19716,12.0
19717,12.0
19718,7.0
19719,9.0
19720,7.0
19721,7.0
19722,8.0
19723,10.0
19724,7.0
19725,9.0
19726,7.0
19727,10.0
19728,12.0
19729,12.0
19730,7.0
19731,9.0
19732,11.0
19733,10.0
19734,10.0
19735,9.0
19736,10.0
19737,11.0
19738,9.0
19739,6.0
19740,10.0
19741,13.0
19742,13.0
19743,15.0
19744,9.0
19745,9.0
19746,8.0
19747,5.0
19748,11.0
19749,13.0
19750,10.0
19751,6.0
19752,9.0
19753,10.0
19754,11.0
19755,11.0
19756,9.0
19757,11.0
19758,5.0
19759,7.0
19760,12.0
19761,7.0
19762,6.0
19763,12.0
19764,11.0
19765,11.0
19766,9.0
19767,6.0
19768,10.0
19769,10.0
19770,8.0
19771,12.0
19772,12.0
19773,8.0
19774,9.0
19775,10.0
19776,10.0
19777,10.0
19778,13.0
19779,13.0
19780,11.0
19781,10.0
19782,12.0
19783,10.0
19784,10.0
19785,10.0
19786,6.0
19787,13.0
19788,5.0
19789,9.0
19790,11.0
19791,7.0
19792,7.0
19793,7.0
19794,10.0
19795,8.0
19796,4.0
19797,10.0
19798,10.0
19799,8.0
19800,8.0
19801,11.0
19802,10.0
19803,11.0
19804,9.0
19805,7.0
19806,13.0
19807,12.0
19808,7.0
19809,12.0
19810,8.0
19811,12.0
19812,12.0
19813,12.0
19814,7.0
19815,10.0
19816,11.0
19817,7.0
19818,10.0
19819,14.0
19820,8.0
19821,11.0
19822,13.0
19823,9.0
19824,8.0
19825,6.0
19826,7.0
19827,8.0
19828,5.0
19829,10.0
19830,15.0
19831,12.0
19832,10.0
19833,10.0
19834,7.0
19835,9.0
19836,9.0
19837,13.0
19838,10.0
19839,10.0
19840,7.0
19841,7.0
19842,13.0
19843,8.0
19844,12.0
19845,9.0
19846,9.0
19847,9.0
19848,16.0
19849,10.0
19850,5.0
19851,10.0
19852,11.0
19853,10.0
19854,11.0
19855,9.0
19856,11.0
19857,8.0
19858,11.0
19859,4.0
19860,17.0
19861,14.0
19862,10.0
19863,9.0
19864,10.0
19865,10.0
19866,8.0
19867,11.0
19868,12.0
19869,8.0
19870,7.0
19871,10.0
19872,5.0
19873,8.0
19874,11.0
19875,15.0
19876,9.0
19877,10.0
19878,11.0
19879,9.0
19880,11.0
19881,10.0
19882,10.0
19883,8.0
19884,7.0
19885,9.0
19886,12.0
19887,5.0
19888,10.0
19889,9.0
19890,12.0
19891,9.0
19892,6.0
19893,11.0
19894,7.0
19895,10.0
19896,10.0
19897,15.0
19898,11.0
19899,10.0
19900,10.0
19901,9.0
19902,11.0
19903,7.0
19904,13.0
19905,7.0
19906,12.0
19907,8.0
19908,10.0
19909,10.0
19910,8.0
19911,6.0
19912,14.0
19913,10.0
19914,8.0
19915,9.0
19916,7.0
19917,13.0
19918,8.0
19919,6.0
19920,9.0
19921,9.0
19922,13.0
19923,8.0
19924,10.0
19925,8.0
19926,9.0
19927,10.0
19928,7.0
19929,10.0
19930,14.0
19931,7.0
19932,13.0
19933,11.0
19934,10.0
19935,13.0
19936,12.0
19937,11.0
19938,10.0
19939,6.0
19940,8.0
19941,9.0
19942,8.0
19943,12.0
19944,9.0
19945,11.0
19946,10.0
19947,8.0
19948,14.0
19949,9.0
19950,7.0
19951,8.0
19952,5.0
19953,8.0
19954,9.0
19955,7.0
19956,9.0
19957,5.0
19958,11.0
19959,14.0
19960,9.0
19961,7.0
19962,8.0
19963,10.0
19964,11.0
19965,11.0
19966,6.0
19967,10.0
19968,11.0
19969,11.0
19970,8.0
19971,10.0
19972,11.0
19973,10.0
19974,8.0
19975,10.0
19976,9.0
19977,8.0
19978,6.0
19979,8.0
19980,5.0
19981,11.0
19982,6.0
19983,8.0
19984,10.0
19985,9.0
19986,9.0
19987,8.0
19988,11.0
19989,9.0
19990,8.0
19991,8.0
19992,8.0
19993,8.0
19994,9.0
19995,11.0
19996,11.0
19997,12.0
19998,7.0
19999,10.0
20000,6.0
20001,8.0
20002,10.0
20003,10.0
20004,13.0
20005,11.0
20006,9.0
20007,10.0
20008,10.0
20009,7.0
20010,12.0
20011,14.0
20012,10.0
20013,12.0
20014,13.0
20015,12.0
20016,11.0
20017,11.0
20018,10.0
20019,5.0
20020,11.0
20021,12.0
20022,8.0
20023,8.0
20024,10.0
20025,7.0
20026,12.0
20027,11.0
20028,7.0
20029,10.0
20030,9.0
20031,11.0
20032,9.0
20033,10.0
20034,11.0
20035,12.0
20036,12.0
20037,10.0
20038,11.0
20039,10.0
20040,11.0
20041,7.0
20042,9.0
20043,7.0
20044,15.0
20045,9.0
20046,7.0
20047,9.0
20048,9.0
20049,12.0
20050,7.0
20051,7.0
20052,12.0
20053,10.0
20054,10.0
20055,12.0
20056,9.0
20057,7.0
20058,6.0
20059,10.0
20060,6.0
20061,12.0
20062,10.0
20063,10.0
20064,11.0
20065,11.0
20066,11.0
20067,10.0
20068,8.0
20069,12.0
20070,9.0
20071,12.0
20072,10.0
20073,9.0
20074,7.0
20075,13.0
20076,11.0
20077,7.0
20078,15.0
20079,13.0
20080,9.0
20081,11.0
20082,7.0
20083,12.0
20084,9.0
20085,11.0
20086,11.0
20087,10.0
20088,10.0
20089,12.0
20090,11.0
20091,10.0
20092,9.0
20093,12.0
20094,10.0
20095,10.0
20096,10.0
20097,17.0
20098,12.0
20099,8.0
20100,10.0
20101,8.0
20102,9.0
20103,9.0
20104,9.0
20105,8.0
20106,9.0
20107,10.0
20108,10.0
20109,6.0
20110,14.0
20111,8.0
20112,7.0
20113,10.0
20114,10.0
20115,6.0
20116,7.0
20117,11.0
20118,10.0
20119,11.0
20120,5.0
20121,9.0
20122,10.0
20123,12.0
20124,11.0
20125,11.0
20126,11.0
20127,15.0
20128,11.0
20129,9.0
20130,8.0
20131,5.0
20132,10.0
20133,8.0
20134,11.0
20135,11.0
20136,9.0
20137,10.0
20138,11.0
20139,11.0
20140,10.0
20141,8.0
20142,7.0
20143,10.0
20144,13.0
20145,11.0
20146,11.0
20147,6.0
20148,11.0
20149,10.0
20150,7.0
20151,9.0
20152,9.0
20153,9.0
20154,12.0
20155,8.0
20156,9.0
20157,4.0
20158,6.0
20159,4.0
20160,10.0
20161,12.0
20162,5.0
20163,12.0
20164,5.0
20165,12.0
20166,10.0
20167,12.0
20168,11.0
20169,7.0
20170,12.0
20171,8.0
20172,11.0
20173,10.0
20174,9.0
20175,10.0
20176,6.0
20177,11.0
20178,12.0
20179,15.0
20180,9.0
20181,10.0
20182,6.0
20183,17.0
20184,13.0
20185,11.0
20186,13.0
20187,13.0
20188,12.0
20189,6.0
20190,10.0
20191,9.0
20192,7.0
20193,8.0
20194,10.0
20195,9.0
20196,10.0
20197,13.0
20198,6.0
20199,11.0
20200,9.0
20201,6.0
20202,9.0
20203,7.0
20204,10.0
20205,7.0
20206,9.0
20207,10.0
20208,8.0
20209,7.0
20210,5.0
20211,10.0
20212,10.0
20213,7.0
20214,11.0
20215,11.0
20216,9.0
20217,6.0
20218,8.0
20219,11.0
20220,4.0
20221,7.0
20222,11.0
20223,10.0
20224,7.0
20225,7.0
20226,8.0
20227,10.0
20228,10.0
20229,7.0
20230,6.0
20231,9.0
20232,11.0
20233,9.0
20234,10.0
20235,10.0
20236,9.0
20237,9.0
20238,5.0
20239,5.0
20240,16.0
20241,8.0
20242,10.0
20243,14.0
20244,8.0
20245,9.0
20246,10.0
20247,12.0
20248,12.0
20249,10.0
20250,9.0
20251,15.0
20252,11.0
20253,4.0
20254,10.0
20255,7.0
20256,8.0
20257,10.0
20258,10.0
20259,7.0
20260,10.0
20261,12.0
20262,10.0
20263,10.0
20264,10.0
20265,7.0
20266,10.0
20267,6.0
20268,6.0
20269,13.0
20270,7.0
20271,10.0
20272,12.0
20273,12.0
20274,9.0
20275,7.0
20276,15.0
20277,9.0
20278,9.0
20279,12.0
20280,10.0
20281,9.0
20282,10.0
20283,11.0
20284,10.0
20285,10.0
20286,9.0
20287,9.0
20288,7.0
20289,12.0
20290,9.0
20291,10.0
20292,5.0
20293,9.0
20294,8.0
20295,10.0
20296,12.0
20297,9.0
20298,9.0
20299,11.0
20300,9.0
20301,11.0
20302,8.0
20303,10.0
20304,14.0
20305,6.0
20306,8.0
20307,7.0
20308,12.0
20309,14.0
20310,11.0
20311,8.0
20312,10.0
20313,9.0
20314,8.0
20315,12.0
20316,9.0
20317,9.0
20318,9.0
20319,6.0
20320,10.0
20321,10.0
20322,9.0
20323,11.0
20324,7.0
20325,10.0
20326,9.0
20327,8.0
20328,7.0
20329,10.0
20330,10.0
20331,9.0
20332,12.0
20333,7.0
20334,9.0
20335,9.0
20336,12.0
20337,14.0
20338,12.0
20339,11.0
20340,10.0
20341,11.0
20342,11.0
20343,8.0
20344,8.0
20345,10.0
20346,13.0
20347,9.0
20348,6.0
20349,11.0
20350,10.0
20351,11.0
20352,9.0
20353,12.0
20354,13.0
20355,11.0
20356,11.0
20357,10.0
20358,7.0
20359,7.0
20360,10.0
20361,13.0
20362,8.0
20363,5.0
20364,12.0
20365,10.0
20366,10.0
20367,12.0
20368,9.0
20369,9.0
20370,11.0
20371,8.0
20372,11.0
20373,10.0
20374,10.0
20375,9.0
20376,9.0
20377,9.0
20378,5.0
20379,10.0
20380,12.0
20381,12.0
20382,14.0
20383,8.0
20384,5.0
20385,5.0
20386,12.0
20387,11.0
20388,14.0
20389,12.0
20390,10.0
20391,6.0
20392,7.0
20393,11.0
20394,8.0
20395,10.0
20396,7.0
20397,10.0
20398,6.0
20399,11.0
20400,14.0
20401,9.0
20402,8.0
20403,10.0
20404,12.0
20405,11.0
20406,8.0
20407,10.0
20408,9.0
20409,7.0
20410,5.0
20411,17.0
20412,7.0
20413,5.0
20414,10.0
20415,6.0
20416,8.0
20417,9.0
20418,10.0
20419,9.0
20420,11.0
20421,10.0
20422,10.0
20423,11.0
20424,11.0
20425,5.0
20426,9.0
20427,11.0
20428,6.0
20429,5.0
20430,11.0
20431,10.0
20432,10.0
20433,10.0
20434,12.0
20435,4.0
20436,11.0
20437,11.0
20438,10.0
20439,9.0
20440,10.0
20441,14.0
20442,10.0
20443,8.0
20444,13.0
20445,8.0
20446,14.0
20447,10.0
20448,7.0
20449,4.0
20450,9.0
20451,6.0
20452,10.0
20453,10.0
20454,10.0
20455,6.0
20456,12.0
20457,12.0
20458,17.0
20459,9.0
20460,8.0
20461,12.0
20462,10.0
20463,11.0
20464,9.0
20465,9.0
20466,10.0
20467,8.0
20468,8.0
20469,9.0
20470,11.0
20471,11.0
20472,12.0
20473,7.0
20474,10.0
20475,9.0
20476,10.0
20477,10.0
20478,6.0
20479,10.0
20480,12.0
20481,9.0
20482,9.0
20483,10.0
20484,9.0
20485,11.0
20486,7.0
20487,6.0
20488,8.0
20489,10.0
20490,12.0
20491,8.0
20492,12.0
20493,9.0
20494,7.0
20495,6.0
20496,9.0
20497,10.0
20498,7.0
20499,7.0
20500,4.0
20501,12.0
20502,12.0
20503,10.0
20504,11.0
20505,8.0
20506,9.0
20507,8.0
20508,14.0
20509,7.0
20510,8.0
20511,9.0
20512,8.0
20513,11.0
20514,11.0
20515,8.0
20516,11.0
20517,9.0
20518,10.0
20519,10.0
20520,7.0
20521,10.0
20522,8.0
20523,10.0
20524,10.0
20525,10.0
20526,8.0
20527,9.0
20528,8.0
20529,10.0
20530,13.0
20531,10.0
20532,10.0
20533,10.0
20534,10.0
20535,12.0
20536,7.0
20537,10.0
20538,4.0
20539,5.0
20540,15.0
20541,4.0
20542,10.0
20543,10.0
20544,7.0
20545,8.0
20546,10.0
20547,11.0
20548,10.0
20549,9.0
20550,8.0
20551,6.0
20552,10.0
20553,6.0
20554,10.0
20555,11.0
20556,13.0
20557,5.0
20558,8.0
20559,7.0
20560,12.0
20561,9.0
20562,9.0
20563,16.0
20564,14.0
20565,8.0
20566,14.0
20567,12.0
20568,8.0
20569,12.0
20570,7.0
20571,11.0
20572,12.0
20573,12.0
20574,10.0
20575,8.0
20576,8.0
20577,9.0
20578,10.0
20579,10.0
20580,11.0
20581,13.0
20582,12.0
20583,7.0
20584,9.0
20585,6.0
20586,11.0
20587,12.0
20588,11.0
20589,12.0
20590,9.0
20591,11.0
20592,11.0
20593,10.0
20594,9.0
20595,10.0
20596,9.0
20597,7.0
20598,12.0
20599,10.0
20600,10.0
20601,8.0
20602,6.0
20603,11.0
20604,8.0
20605,14.0
20606,10.0
20607,12.0
20608,11.0
20609,10.0
20610,10.0
20611,7.0
20612,6.0
20613,13.0
20614,12.0
20615,11.0
20616,8.0
20617,10.0
20618,13.0
20619,15.0
20620,10.0
20621,12.0
20622,11.0
20623,12.0
20624,13.0
20625,6.0
20626,5.0
20627,16.0
20628,11.0
20629,9.0
20630,12.0
20631,14.0
20632,8.0
20633,15.0
20634,9.0
20635,4.0
20636,9.0
20637,9.0
20638,10.0
20639,7.0
20640,11.0
20641,7.0
20642,10.0
20643,11.0
20644,8.0
20645,9.0
20646,11.0
20647,9.0
20648,11.0
20649,10.0
20650,10.0
20651,11.0
20652,5.0
20653,11.0
20654,7.0
20655,8.0
20656,11.0
20657,10.0
20658,8.0
20659,10.0
20660,8.0
20661,7.0
20662,9.0
20663,9.0
20664,11.0
20665,8.0
20666,7.0
20667,10.0
20668,8.0
20669,7.0
20670,9.0
20671,13.0
20672,8.0
20673,10.0
20674,11.0
20675,11.0
20676,8.0
20677,11.0
20678,11.0
20679,11.0
20680,9.0
20681,6.0
20682,7.0
20683,11.0
20684,12.0
20685,11.0
20686,4.0
20687,13.0
20688,9.0
20689,10.0
20690,7.0
20691,11.0
20692,7.0
20693,10.0
20694,8.0
20695,11.0
20696,6.0
20697,5.0
20698,11.0
20699,11.0
20700,11.0
20701,11.0
20702,7.0
20703,8.0
20704,10.0
20705,10.0
20706,12.0
20707,8.0
20708,9.0
20709,8.0
20710,11.0
20711,10.0
20712,11.0
20713,11.0
20714,15.0
20715,8.0
20716,12.0
20717,13.0
20718,8.0
20719,10.0
20720,11.0
20721,8.0
20722,10.0
20723,7.0
20724,10.0
20725,12.0
20726,9.0
20727,13.0
20728,6.0
20729,11.0
20730,6.0
20731,8.0
20732,13.0
20733,9.0
20734,7.0
20735,9.0
20736,8.0
20737,9.0
20738,6.0
20739,10.0
20740,12.0
20741,5.0
20742,10.0
20743,4.0
20744,11.0
20745,11.0
20746,14.0
20747,12.0
20748,13.0
20749,5.0
20750,10.0
20751,12.0
20752,10.0
20753,12.0
20754,9.0
20755,5.0
20756,10.0
20757,11.0
20758,11.0
20759,11.0
20760,10.0
20761,12.0
20762,7.0
20763,10.0
20764,10.0
20765,9.0
20766,8.0
20767,10.0
20768,11.0
20769,7.0
20770,8.0
20771,11.0
20772,7.0
20773,12.0
20774,9.0
20775,11.0
20776,13.0
20777,11.0
20778,9.0
20779,8.0
20780,10.0
20781,11.0
20782,11.0
20783,9.0
20784,8.0
20785,10.0
20786,8.0
20787,8.0
20788,7.0
20789,11.0
20790,11.0
20791,14.0
20792,8.0
20793,16.0
20794,7.0
20795,10.0
20796,6.0
20797,6.0
20798,15.0
20799,8.0
20800,12.0
20801,5.0
20802,12.0
20803,10.0
20804,5.0
20805,10.0
20806,10.0
20807,8.0
20808,10.0
20809,10.0
20810,11.0
20811,5.0
20812,6.0
20813,9.0
20814,10.0
20815,11.0
20816,10.0
20817,10.0
20818,6.0
20819,13.0
20820,10.0
20821,9.0
20822,11.0
20823,11.0
20824,16.0
20825,11.0
20826,6.0
20827,10.0
20828,14.0
20829,11.0
20830,9.0
20831,10.0
20832,9.0
20833,8.0
20834,9.0
20835,11.0
20836,9.0
20837,11.0
20838,6.0
20839,6.0
20840,6.0
20841,10.0
20842,9.0
20843,10.0
20844,5.0
20845,8.0
20846,11.0
20847,11.0
20848,10.0
20849,13.0
20850,14.0
20851,15.0
20852,8.0
20853,10.0
20854,11.0
20855,7.0
20856,12.0
20857,10.0
20858,8.0
20859,8.0
20860,11.0
20861,11.0
20862,11.0
20863,5.0
20864,8.0
20865,8.0
20866,10.0
20867,9.0
20868,10.0
20869,14.0
20870,5.0
20871,7.0
20872,11.0
20873,9.0
20874,11.0
20875,11.0
20876,10.0
20877,10.0
20878,7.0
20879,11.0
20880,10.0
20881,13.0
20882,12.0
20883,11.0
20884,11.0
20885,6.0
20886,9.0
20887,7.0
20888,10.0
20889,10.0
20890,11.0
20891,8.0
20892,11.0
20893,7.0
20894,11.0
20895,7.0
20896,9.0
20897,9.0
20898,7.0
20899,5.0
20900,5.0
20901,13.0
20902,8.0
20903,14.0
20904,5.0
20905,9.0
20906,6.0
20907,12.0
20908,12.0
20909,11.0
20910,12.0
20911,7.0
20912,9.0
20913,10.0
20914,8.0
20915,7.0
20916,15.0
20917,9.0
20918,10.0
20919,11.0
20920,9.0
20921,11.0
20922,13.0
20923,16.0
20924,10.0
20925,8.0
20926,6.0
20927,11.0
20928,7.0
20929,10.0
20930,10.0
20931,10.0
20932,11.0
20933,13.0
20934,9.0
20935,6.0
20936,11.0
20937,6.0
20938,11.0
20939,10.0
20940,6.0
20941,9.0
20942,12.0
20943,6.0
20944,9.0
20945,11.0
20946,8.0
20947,10.0
20948,8.0
20949,13.0
20950,9.0
20951,16.0
20952,13.0
20953,14.0
20954,14.0
20955,8.0
20956,7.0
20957,10.0
20958,13.0
20959,13.0
20960,7.0
20961,8.0
20962,9.0
20963,9.0
20964,12.0
20965,10.0
20966,10.0
20967,9.0
20968,10.0
20969,9.0
20970,11.0
20971,12.0
20972,7.0
20973,16.0
20974,10.0
20975,11.0
20976,10.0
20977,8.0
20978,14.0
20979,10.0
20980,9.0
20981,9.0
20982,12.0
20983,12.0
20984,10.0
20985,7.0
20986,6.0
20987,9.0
20988,8.0
20989,10.0
20990,11.0
20991,7.0
20992,7.0
20993,8.0
20994,5.0
20995,13.0
